OPERATORE,DATA,STATO ATTIVAZIONE,COMUNE,PROVINCIA,ETRS89EST,ETRS89NORD
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,ARTEGNA,UD,357220,5121863.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,ARTEGNA,UD,357220,5121863.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,ARTEGNA,UD,357220,5121863.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,ARTEGNA,UD,357220,5121863.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,ARTEGNA,UD,357220,5121863.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,ARTEGNA,UD,357220,5121863.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,ARTEGNA,UD,357220,5121863.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,ARTEGNA,UD,357220,5121863.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,ARTEGNA,UD,357220,5121863.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,ARTEGNA,UD,357220,5121863.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,ARTEGNA,UD,357220,5121863.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,ARTEGNA,UD,357220,5121863.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,ARTEGNA,UD,357220,5121863.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,AIELLO DEL FRIULI,UD,373072.7,5081744.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,AIELLO DEL FRIULI,UD,373072.7,5081744.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,AIELLO DEL FRIULI,UD,373072.7,5081744.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,AIELLO DEL FRIULI,UD,373072.7,5081744.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,AIELLO DEL FRIULI,UD,373072.7,5081744.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,AIELLO DEL FRIULI,UD,373072.7,5081744.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,AIELLO DEL FRIULI,UD,373072.7,5081744.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,AIELLO DEL FRIULI,UD,373072.7,5081744.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,AIELLO DEL FRIULI,UD,373072.7,5081744.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,AIELLO DEL FRIULI,UD,373072.7,5081744.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,AIELLO DEL FRIULI,UD,373072.7,5081744.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,AIELLO DEL FRIULI,UD,373072.7,5081744.9
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,GORIZIA,GO,393532.3,5089566
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,GORIZIA,GO,393532.3,5089566
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,GORIZIA,GO,393532.3,5089566
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,GORIZIA,GO,393532.3,5089566
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,GORIZIA,GO,393532.3,5089566
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,GORIZIA,GO,393532.3,5089566
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,GORIZIA,GO,393532.3,5089566
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,GORIZIA,GO,393532.3,5089566
TELECOM ITALIA MOBILE,21/05/2014,REALIZZATO,GORIZIA,GO,393532.3,5089566
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,386792.8,5073058.5
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,386792.8,5073058.5
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,386792.8,5073058.5
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,386792.8,5073058.5
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,386792.8,5073058.5
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,386792.8,5073058.5
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,386792.8,5073058.5
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,386792.8,5073058.5
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,386792.8,5073058.5
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,386792.8,5073058.5
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,386792.8,5073058.5
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,386792.8,5073058.5
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,29/05/2014,REALIZZATO,MONFALCONE,GO,384783.5,5073660.3
TELECOM ITALIA MOBILE,30/05/2014,REALIZZATO,GORIZIA,GO,392722.5,5088915
TELECOM ITALIA MOBILE,30/05/2014,REALIZZATO,GORIZIA,GO,392722.5,5088915
TELECOM ITALIA MOBILE,30/05/2014,REALIZZATO,GORIZIA,GO,392722.5,5088915
TELECOM ITALIA MOBILE,30/05/2014,REALIZZATO,GORIZIA,GO,392722.5,5088915
TELECOM ITALIA MOBILE,30/05/2014,REALIZZATO,GORIZIA,GO,392722.5,5088915
TELECOM ITALIA MOBILE,30/05/2014,REALIZZATO,GORIZIA,GO,392722.5,5088915
TELECOM ITALIA MOBILE,30/05/2014,REALIZZATO,GORIZIA,GO,392722.5,5088915
TELECOM ITALIA MOBILE,30/05/2014,REALIZZATO,GORIZIA,GO,392722.5,5088915
TELECOM ITALIA MOBILE,30/05/2014,REALIZZATO,GORIZIA,GO,392722.5,5088915
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,MONFALCONE,GO,388776.4,5071860.2
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,MONFALCONE,GO,388776.4,5071860.2
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,MONFALCONE,GO,388776.4,5071860.2
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,MONFALCONE,GO,388776.4,5071860.2
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,MONFALCONE,GO,388776.4,5071860.2
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,MONFALCONE,GO,388776.4,5071860.2
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,MONFALCONE,GO,388776.4,5071860.2
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,MONFALCONE,GO,388776.4,5071860.2
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,MONFALCONE,GO,388776.4,5071860.2
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,376223.1,5092239
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,376223.1,5092239
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,376223.1,5092239
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,376223.1,5092239
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,376223.1,5092239
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,376223.1,5092239
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,376223.1,5092239
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,376223.1,5092239
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,376223.1,5092239
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,376223.1,5092239
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,376223.1,5092239
TELECOM ITALIA MOBILE,04/06/2014,REALIZZATO,SAN GIOVANNI AL NATISONE,UD,376223.1,5092239
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,05/06/2014,REALIZZATO,LIGNANO SABBIADORO,UD,351648.2,5059297.9
TELECOM ITALIA MOBILE,06/06/2014,REALIZZATO,MONFALCONE,GO,385191.1,5074856.5
TELECOM ITALIA MOBILE,06/06/2014,REALIZZATO,MONFALCONE,GO,385191.1,5074856.5
TELECOM ITALIA MOBILE,06/06/2014,REALIZZATO,MONFALCONE,GO,385191.1,5074856.5
TELECOM ITALIA MOBILE,06/06/2014,REALIZZATO,MONFALCONE,GO,385191.1,5074856.5
TELECOM ITALIA MOBILE,06/06/2014,REALIZZATO,MONFALCONE,GO,385191.1,5074856.5
TELECOM ITALIA MOBILE,06/06/2014,REALIZZATO,MONFALCONE,GO,385191.1,5074856.5
TELECOM ITALIA MOBILE,06/06/2014,REALIZZATO,MONFALCONE,GO,385191.1,5074856.5
TELECOM ITALIA MOBILE,06/06/2014,REALIZZATO,MONFALCONE,GO,385191.1,5074856.5
TELECOM ITALIA MOBILE,06/06/2014,REALIZZATO,MONFALCONE,GO,385191.1,5074856.5
TELECOM ITALIA MOBILE,06/06/2014,REALIZZATO,MONFALCONE,GO,385191.1,5074856.5
TELECOM ITALIA MOBILE,06/06/2014,REALIZZATO,MONFALCONE,GO,385191.1,5074856.5
TELECOM ITALIA MOBILE,06/06/2014,REALIZZATO,MONFALCONE,GO,385191.1,5074856.5
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,FARRA D'ISONZO,GO,384384.6,5084462.3
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,FARRA D'ISONZO,GO,384384.6,5084462.3
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,FARRA D'ISONZO,GO,384384.6,5084462.3
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,FARRA D'ISONZO,GO,384384.6,5084462.3
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,FARRA D'ISONZO,GO,384384.6,5084462.3
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,FARRA D'ISONZO,GO,384384.6,5084462.3
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,FARRA D'ISONZO,GO,384384.6,5084462.3
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,FARRA D'ISONZO,GO,384384.6,5084462.3
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,FARRA D'ISONZO,GO,384384.6,5084462.3
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,FARRA D'ISONZO,GO,384384.6,5084462.3
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,FARRA D'ISONZO,GO,384384.6,5084462.3
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,FARRA D'ISONZO,GO,384384.6,5084462.3
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,MONFALCONE,GO,383890.8,5074095.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,MONFALCONE,GO,383890.8,5074095.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,MONFALCONE,GO,383890.8,5074095.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,MONFALCONE,GO,383890.8,5074095.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,MONFALCONE,GO,383890.8,5074095.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,MONFALCONE,GO,383890.8,5074095.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,MONFALCONE,GO,383890.8,5074095.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,MONFALCONE,GO,383890.8,5074095.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,MONFALCONE,GO,383890.8,5074095.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,MONFALCONE,GO,383890.8,5074095.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,MONFALCONE,GO,383890.8,5074095.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,MONFALCONE,GO,383890.8,5074095.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,DOBERDO' DEL LAGO,GO,389393.8,5073951.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,DOBERDO' DEL LAGO,GO,389393.8,5073951.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,DOBERDO' DEL LAGO,GO,389393.8,5073951.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,DOBERDO' DEL LAGO,GO,389393.8,5073951.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,DOBERDO' DEL LAGO,GO,389393.8,5073951.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,DOBERDO' DEL LAGO,GO,389393.8,5073951.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,DOBERDO' DEL LAGO,GO,389393.8,5073951.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,DOBERDO' DEL LAGO,GO,389393.8,5073951.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,DOBERDO' DEL LAGO,GO,389393.8,5073951.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,DOBERDO' DEL LAGO,GO,389393.8,5073951.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,DOBERDO' DEL LAGO,GO,389393.8,5073951.7
TELECOM ITALIA MOBILE,09/06/2014,REALIZZATO,DOBERDO' DEL LAGO,GO,389393.8,5073951.7
TELECOM ITALIA MOBILE,13/06/2014,DA REALIZZARE,GRADO,GO,377530.4,5059618.5
TELECOM ITALIA MOBILE,13/06/2014,DA REALIZZARE,GRADO,GO,377530.4,5059618.5
TELECOM ITALIA MOBILE,13/06/2014,DA REALIZZARE,GRADO,GO,377530.4,5059618.5
TELECOM ITALIA MOBILE,13/06/2014,DA REALIZZARE,GRADO,GO,377530.4,5059618.5
TELECOM ITALIA MOBILE,13/06/2014,DA REALIZZARE,GRADO,GO,377530.4,5059618.5
TELECOM ITALIA MOBILE,13/06/2014,DA REALIZZARE,GRADO,GO,377530.4,5059618.5
TELECOM ITALIA MOBILE,13/06/2014,DA REALIZZARE,GRADO,GO,377530.4,5059618.5
TELECOM ITALIA MOBILE,13/06/2014,DA REALIZZARE,GRADO,GO,377530.4,5059618.5
TELECOM ITALIA MOBILE,13/06/2014,DA REALIZZARE,GRADO,GO,377530.4,5059618.5
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,13/06/2014,REALIZZATO,CAPRIVA DEL FRIULI,GO,384630.6,5087944.2
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327039.9,5092301
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327039.9,5092301
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327039.9,5092301
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327039.9,5092301
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327039.9,5092301
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327039.9,5092301
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327431.9,5093003
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327431.9,5093003
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327431.9,5093003
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327431.9,5093003
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327431.9,5093003
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327431.9,5093003
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327431.9,5093003
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327431.9,5093003
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327431.9,5093003
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327431.9,5093003
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327431.9,5093003
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,ZOPPOLA,PN,327431.9,5093003
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,VENZONE,UD,355967.6,5132004.7
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,VENZONE,UD,355967.6,5132004.7
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,VENZONE,UD,355967.6,5132004.7
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,VENZONE,UD,355967.6,5132004.7
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,VENZONE,UD,355967.6,5132004.7
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,VENZONE,UD,355967.6,5132004.7
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,VENZONE,UD,355967.6,5132004.7
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,VENZONE,UD,355967.6,5132004.7
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,VENZONE,UD,355967.6,5132004.7
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,VENZONE,UD,355967.6,5132004.7
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,16/06/2014,REALIZZATO,FORNI DI SOPRA,UD,313785.7,5143490.1
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,ZOPPOLA,PN,329424.3,5093666.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,ZOPPOLA,PN,329424.3,5093666.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,ZOPPOLA,PN,329424.3,5093666.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,ZOPPOLA,PN,329424.3,5093666.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,ZOPPOLA,PN,329424.3,5093666.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,ZOPPOLA,PN,329424.3,5093666.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,ZOPPOLA,PN,329424.3,5093666.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,ZOPPOLA,PN,329424.3,5093666.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,ZOPPOLA,PN,329424.3,5093666.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,ZOPPOLA,PN,329424.3,5093666.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,ZOPPOLA,PN,329424.3,5093666.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,ZOPPOLA,PN,329424.3,5093666.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,VILLESSE,GO,379181.6,5080168.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,VILLESSE,GO,379181.6,5080168.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,VILLESSE,GO,379181.6,5080168.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,VILLESSE,GO,379181.6,5080168.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,VILLESSE,GO,379181.6,5080168.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,VILLESSE,GO,379181.6,5080168.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,VILLESSE,GO,379181.6,5080168.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,VILLESSE,GO,379181.6,5080168.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,VILLESSE,GO,379181.6,5080168.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,VILLESSE,GO,379181.6,5080168.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,VILLESSE,GO,379181.6,5080168.4
TELECOM ITALIA MOBILE,17/06/2014,REALIZZATO,VILLESSE,GO,379181.6,5080168.4
TELECOM ITALIA MOBILE,18/06/2014,DA REALIZZARE,VILLESSE,GO,378584.6,5080067.5
TELECOM ITALIA MOBILE,18/06/2014,DA REALIZZARE,VILLESSE,GO,378584.6,5080067.5
TELECOM ITALIA MOBILE,18/06/2014,DA REALIZZARE,VILLESSE,GO,378584.6,5080067.5
TELECOM ITALIA MOBILE,18/06/2014,DA REALIZZARE,VILLESSE,GO,378584.6,5080067.5
TELECOM ITALIA MOBILE,18/06/2014,DA REALIZZARE,VILLESSE,GO,378584.6,5080067.5
TELECOM ITALIA MOBILE,18/06/2014,DA REALIZZARE,VILLESSE,GO,378584.6,5080067.5
